Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
,,,,,,,
Open Ended Schemes ( Equity Scheme - Multi Cap Fund ),,,,,,,
,,,,,,,
,,,,,,,
Motilal Oswal Mutual Fund,,,,,,,
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.9699,,,24-Dec-24
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.881,,,26-Dec-24
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.7234,,,27-Dec-24
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.704,,,30-Dec-24
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.7294,,,31-Dec-24
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.7849,,,1-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.9295,,,2-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.9131,,,3-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.5963,,,6-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.7975,,,7-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.4957,,,8-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.4856,,,9-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.1739,,,10-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.6593,,,13-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.8117,,,14-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.8916,,,15-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.108,,,16-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.1107,,,17-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,20.112,,,20-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.7535,,,21-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.4292,,,22-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.5261,,,23-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.2672,,,24-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,18.8516,,,27-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,18.5752,,,28-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,18.9621,,,29-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,18.8497,,,30-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.0559,,,31-Jan-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,18.9673,,,3-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.0374,,,4-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.243,,,5-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.1408,,,6-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.3619,,,7-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,19.0289,,,10-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,18.4165,,,11-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,18.2359,,,12-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,18.1466,,,13-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,17.9019,,,14-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,17.7709,,,17-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,17.5686,,,18-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,17.6734,,,19-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,17.8134,,,20-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,17.6792,,,21-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,17.6265,,,24-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,17.5926,,,25-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,17.1651,,,27-Feb-25
139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,INF247L01585,,17.0261,,,28-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,18.4016,,,1-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,18.1398,,,3-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.9809,,,4-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.7571,,,7-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.9768,,,8-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,18.1251,,,9-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,18.06,,,10-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,18.0918,,,11-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,18.091,,,14-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,18.1646,,,15-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,18.0296,,,16-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.8978,,,17-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.7973,,,18-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.6429,,,21-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.3789,,,22-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.503,,,23-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.386,,,24-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.2659,,,25-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.3051,,,28-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.3283,,,29-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.3011,,,30-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.2043,,,31-Oct-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.2117,,,4-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.227,,,5-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.406,,,6-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.509,,,7-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.2885,,,8-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.1204,,,11-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.9604,,,12-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.6588,,,13-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.8069,,,14-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.7235,,,18-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.8787,,,19-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.7761,,,21-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.8244,,,22-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.992,,,25-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.0176,,,26-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.7916,,,27-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.7888,,,28-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.8416,,,29-Nov-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.8631,,,2-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.9732,,,3-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.0014,,,4-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.0919,,,5-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.1187,,,6-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.0548,,,9-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.1199,,,10-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.0801,,,11-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.083,,,12-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.9929,,,13-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.0923,,,16-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,17.0706,,,17-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.935,,,18-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.8877,,,19-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.7425,,,20-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.6711,,,23-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.7267,,,24-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.657,,,26-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.5318,,,27-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.5181,,,30-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.5389,,,31-Dec-24
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.5837,,,1-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.6997,,,2-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.6871,,,3-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.436,,,6-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.5972,,,7-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.3569,,,8-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.3494,,,9-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.1012,,,10-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.692,,,13-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.8143,,,14-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.8786,,,15-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.0519,,,16-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.0546,,,17-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,16.0573,,,20-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.7716,,,21-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.5132,,,22-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.5911,,,23-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.3849,,,24-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.0546,,,27-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,14.8344,,,28-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.1438,,,29-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.0546,,,30-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.2198,,,31-Jan-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.1506,,,3-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.2071,,,4-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.3719,,,5-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.2907,,,6-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.4679,,,7-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,15.2035,,,10-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,14.7147,,,11-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,14.5709,,,12-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,14.5,,,13-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,14.305,,,14-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,14.2018,,,17-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,14.0406,,,18-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,14.1248,,,19-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,14.2372,,,20-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,14.1304,,,21-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,14.0898,,,24-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,14.0631,,,25-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,13.7224,,,27-Feb-25
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,INF247L01650,INF247L01676,13.6117,,,28-Feb-25
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.9882,,,1-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.7607,,,3-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.6227,,,4-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.4282,,,7-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.6191,,,8-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.748,,,9-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.6914,,,10-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.7191,,,11-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.7183,,,14-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.5423,,,15-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.4267,,,16-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.314,,,17-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.228,,,18-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,15.0959,,,21-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.87,,,22-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.9762,,,23-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.8761,,,24-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.7733,,,25-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.8068,,,28-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.8267,,,29-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.809,,,30-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.7262,,,31-Oct-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.7325,,,4-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.7456,,,5-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.8988,,,6-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.9869,,,7-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.7982,,,8-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.6543,,,11-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.5174,,,12-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.2593,,,13-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.386,,,14-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.3146,,,18-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.4474,,,19-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.3596,,,21-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.401,,,22-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.5445,,,25-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.5664,,,26-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.3729,,,27-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.3705,,,28-Nov-24
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,INF247L01643,INF247L01668,14.4157,,,29-Nov-24
